PLANT_NO,DATE_TIME,OM_TEMPERATURE_2M,OM_RELATIVE_HUMIDITY_2M,OM_DEW_POINT_2M,OM_APPARENT_TEMPERATURE,OM_PRESSURE_MSL,OM_SURFACE_PRESSURE,OM_PRECIPITATION,OM_CLOUD_COVER,OM_WIND_SPEED_10M,OM_WIND_DIRECTION_10M,OM_SHORTWAVE_RADIATION,OM_DIRECT_RADIATION,OM_DIFFUSE_RADIATION,OM_DIRECT_NORMAL_IRRADIANCE,OM_SUNSHINE_DURATION,LATITUDE,LONGITUDE,OPEN_METEO_TIMEZONE,OPEN_METEO_UTC_OFFSET_SECONDS
2,2020-06-01 06:45:00,25.4,78,21.2,29.2,1011.1,946.3,0.0,98,4.3,222,8.0,0.0,8.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 07:00:00,26.0,74,21.0,29.9,1011.7,947.0,0.0,93,3.4,198,76.0,5.0,71.0,21.6,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 07:15:00,26.0,74,21.0,29.9,1011.7,947.0,0.0,93,3.4,198,76.0,5.0,71.0,21.6,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 07:30:00,26.0,74,21.0,29.9,1011.7,947.0,0.0,93,3.4,198,76.0,5.0,71.0,21.6,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 07:45:00,26.0,74,21.0,29.9,1011.7,947.0,0.0,93,3.4,198,76.0,5.0,71.0,21.6,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 08:00:00,27.6,65,20.4,30.9,1011.9,947.6,0.0,93,5.0,210,258.0,95.0,163.0,210.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 08:15:00,27.6,65,20.4,30.9,1011.9,947.6,0.0,93,5.0,210,258.0,95.0,163.0,210.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 08:30:00,27.6,65,20.4,30.9,1011.9,947.6,0.0,93,5.0,210,258.0,95.0,163.0,210.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 08:45:00,27.6,65,20.4,30.9,1011.9,947.6,0.0,93,5.0,210,258.0,95.0,163.0,210.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 09:00:00,29.5,55,19.6,32.5,1011.8,947.9,0.0,92,4.8,193,410.0,189.0,221.0,291.2,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 09:15:00,29.5,55,19.6,32.5,1011.8,947.9,0.0,92,4.8,193,410.0,189.0,221.0,291.2,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 09:30:00,29.5,55,19.6,32.5,1011.8,947.9,0.0,92,4.8,193,410.0,189.0,221.0,291.2,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 09:45:00,29.5,55,19.6,32.5,1011.8,947.9,0.0,92,4.8,193,410.0,189.0,221.0,291.2,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 10:00:00,30.8,47,18.2,32.9,1011.5,947.8,0.0,99,6.0,147,478.0,208.0,270.0,256.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 10:15:00,30.8,47,18.2,32.9,1011.5,947.8,0.0,99,6.0,147,478.0,208.0,270.0,256.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 10:30:00,30.8,47,18.2,32.9,1011.5,947.8,0.0,99,6.0,147,478.0,208.0,270.0,256.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 10:45:00,30.8,47,18.2,32.9,1011.5,947.8,0.0,99,6.0,147,478.0,208.0,270.0,256.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 11:00:00,32.0,39,16.4,33.2,1010.5,947.1,0.0,100,7.3,110,544.0,171.0,373.0,184.5,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 11:15:00,32.0,39,16.4,33.2,1010.5,947.1,0.0,100,7.3,110,544.0,171.0,373.0,184.5,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 11:30:00,32.0,39,16.4,33.2,1010.5,947.1,0.0,100,7.3,110,544.0,171.0,373.0,184.5,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 11:45:00,32.0,39,16.4,33.2,1010.5,947.1,0.0,100,7.3,110,544.0,171.0,373.0,184.5,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 12:00:00,32.9,35,15.4,33.7,1009.6,946.5,0.0,100,7.3,110,563.0,146.0,417.0,147.8,2633.18,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 12:15:00,32.9,35,15.4,33.7,1009.6,946.5,0.0,100,7.3,110,563.0,146.0,417.0,147.8,2633.18,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 12:30:00,32.9,35,15.4,33.7,1009.6,946.5,0.0,100,7.3,110,563.0,146.0,417.0,147.8,2633.18,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 12:45:00,32.9,35,15.4,33.7,1009.6,946.5,0.0,100,7.3,110,563.0,146.0,417.0,147.8,2633.18,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 13:00:00,32.9,35,15.2,33.4,1008.9,945.8,0.0,99,8.8,125,459.0,106.0,353.0,107.0,1409.92,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 13:15:00,32.9,35,15.2,33.4,1008.9,945.8,0.0,99,8.8,125,459.0,106.0,353.0,107.0,1409.92,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 13:30:00,32.9,35,15.2,33.4,1008.9,945.8,0.0,99,8.8,125,459.0,106.0,353.0,107.0,1409.92,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 13:45:00,32.9,35,15.2,33.4,1008.9,945.8,0.0,99,8.8,125,459.0,106.0,353.0,107.0,1409.92,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 14:00:00,33.5,34,15.4,34.2,1008.1,945.2,0.0,98,8.7,128,565.0,241.0,324.0,257.9,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 14:15:00,33.5,34,15.4,34.2,1008.1,945.2,0.0,98,8.7,128,565.0,241.0,324.0,257.9,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 14:30:00,33.5,34,15.4,34.2,1008.1,945.2,0.0,98,8.7,128,565.0,241.0,324.0,257.9,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 14:45:00,33.5,34,15.4,34.2,1008.1,945.2,0.0,98,8.7,128,565.0,241.0,324.0,257.9,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 15:00:00,33.5,34,15.3,33.8,1007.0,944.1,0.0,98,10.0,128,491.0,196.0,295.0,238.0,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 15:15:00,33.5,34,15.3,33.8,1007.0,944.1,0.0,98,10.0,128,491.0,196.0,295.0,238.0,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 15:30:00,33.5,34,15.3,33.8,1007.0,944.1,0.0,98,10.0,128,491.0,196.0,295.0,238.0,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 15:45:00,33.5,34,15.3,33.8,1007.0,944.1,0.0,98,10.0,128,491.0,196.0,295.0,238.0,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 16:00:00,32.5,38,16.5,33.3,1006.5,943.5,0.0,96,10.5,131,261.0,51.0,210.0,76.6,499.25,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 16:15:00,32.5,38,16.5,33.3,1006.5,943.5,0.0,96,10.5,131,261.0,51.0,210.0,76.6,499.25,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 16:30:00,32.5,38,16.5,33.3,1006.5,943.5,0.0,96,10.5,131,261.0,51.0,210.0,76.6,499.25,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 16:45:00,32.5,38,16.5,33.3,1006.5,943.5,0.0,96,10.5,131,261.0,51.0,210.0,76.6,499.25,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 17:00:00,32.2,41,17.3,33.8,1006.3,943.3,0.0,87,6.9,242,215.0,64.0,151.0,136.0,2279.64,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 17:15:00,32.2,41,17.3,33.8,1006.3,943.3,0.0,87,6.9,242,215.0,64.0,151.0,136.0,2279.64,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 17:30:00,32.2,41,17.3,33.8,1006.3,943.3,0.0,87,6.9,242,215.0,64.0,151.0,136.0,2279.64,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 17:45:00,32.2,41,17.3,33.8,1006.3,943.3,0.0,87,6.9,242,215.0,64.0,151.0,136.0,2279.64,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 18:00:00,30.4,52,19.4,32.0,1006.9,943.4,0.0,52,13.4,276,125.0,32.0,93.0,126.7,2001.07,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 18:15:00,30.4,52,19.4,32.0,1006.9,943.4,0.0,52,13.4,276,125.0,32.0,93.0,126.7,2001.07,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 18:30:00,30.4,52,19.4,32.0,1006.9,943.4,0.0,52,13.4,276,125.0,32.0,93.0,126.7,2001.07,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 18:45:00,30.4,52,19.4,32.0,1006.9,943.4,0.0,52,13.4,276,125.0,32.0,93.0,126.7,2001.07,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 19:00:00,28.0,67,21.2,30.7,1008.0,944.0,0.0,97,13.0,289,17.0,3.0,14.0,32.5,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 19:15:00,28.0,67,21.2,30.7,1008.0,944.0,0.0,97,13.0,289,17.0,3.0,14.0,32.5,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 19:30:00,28.0,67,21.2,30.7,1008.0,944.0,0.0,97,13.0,289,17.0,3.0,14.0,32.5,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 19:45:00,28.0,67,21.2,30.7,1008.0,944.0,0.0,97,13.0,289,17.0,3.0,14.0,32.5,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 20:00:00,27.6,71,22.0,31.1,1008.7,944.6,0.0,100,9.7,274,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 20:15:00,27.6,71,22.0,31.1,1008.7,944.6,0.0,100,9.7,274,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 20:30:00,27.6,71,22.0,31.1,1008.7,944.6,0.0,100,9.7,274,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 20:45:00,27.6,71,22.0,31.1,1008.7,944.6,0.0,100,9.7,274,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 21:00:00,27.0,76,22.3,30.8,1009.2,944.9,0.0,100,9.0,254,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 21:15:00,27.0,76,22.3,30.8,1009.2,944.9,0.0,100,9.0,254,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 21:30:00,27.0,76,22.3,30.8,1009.2,944.9,0.0,100,9.0,254,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 21:45:00,27.0,76,22.3,30.8,1009.2,944.9,0.0,100,9.0,254,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 22:00:00,26.5,78,22.5,30.5,1010.1,945.7,0.0,100,8.5,242,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 22:15:00,26.5,78,22.5,30.5,1010.1,945.7,0.0,100,8.5,242,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 22:30:00,26.5,78,22.5,30.5,1010.1,945.7,0.0,100,8.5,242,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 22:45:00,26.5,78,22.5,30.5,1010.1,945.7,0.0,100,8.5,242,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 23:00:00,26.3,80,22.5,30.7,1010.0,945.5,0.0,100,5.8,266,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 23:15:00,26.3,80,22.5,30.7,1010.0,945.5,0.0,100,5.8,266,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 23:30:00,26.3,80,22.5,30.7,1010.0,945.5,0.0,100,5.8,266,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-01 23:45:00,26.3,80,22.5,30.7,1010.0,945.5,0.0,100,5.8,266,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 00:00:00,26.2,80,22.5,30.9,1009.3,944.8,0.0,100,3.2,297,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 00:15:00,26.2,80,22.5,30.9,1009.3,944.8,0.0,100,3.2,297,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 00:30:00,26.2,80,22.5,30.9,1009.3,944.8,0.0,100,3.2,297,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 00:45:00,26.2,80,22.5,30.9,1009.3,944.8,0.0,100,3.2,297,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 01:00:00,26.0,81,22.5,30.7,1008.6,944.1,0.0,100,3.9,236,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 01:15:00,26.0,81,22.5,30.7,1008.6,944.1,0.0,100,3.9,236,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 01:30:00,26.0,81,22.5,30.7,1008.6,944.1,0.0,100,3.9,236,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 01:45:00,26.0,81,22.5,30.7,1008.6,944.1,0.0,100,3.9,236,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 02:00:00,25.8,83,22.6,30.3,1008.0,943.5,0.0,100,5.2,236,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 02:15:00,25.8,83,22.6,30.3,1008.0,943.5,0.0,100,5.2,236,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 02:30:00,25.8,83,22.6,30.3,1008.0,943.5,0.0,100,5.2,236,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 02:45:00,25.8,83,22.6,30.3,1008.0,943.5,0.0,100,5.2,236,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 03:00:00,25.6,84,22.7,30.3,1007.7,943.2,0.0,99,4.5,241,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 03:15:00,25.6,84,22.7,30.3,1007.7,943.2,0.0,99,4.5,241,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 03:30:00,25.6,84,22.7,30.3,1007.7,943.2,0.0,99,4.5,241,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 03:45:00,25.6,84,22.7,30.3,1007.7,943.2,0.0,99,4.5,241,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 04:00:00,25.5,85,22.8,30.5,1007.9,943.4,0.0,99,2.9,240,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 04:15:00,25.5,85,22.8,30.5,1007.9,943.4,0.0,99,2.9,240,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 04:30:00,25.5,85,22.8,30.5,1007.9,943.4,0.0,99,2.9,240,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 04:45:00,25.5,85,22.8,30.5,1007.9,943.4,0.0,99,2.9,240,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 05:00:00,25.2,83,22.1,29.6,1008.0,943.4,0.0,86,4.3,66,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 05:15:00,25.2,83,22.1,29.6,1008.0,943.4,0.0,86,4.3,66,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 05:30:00,25.2,83,22.1,29.6,1008.0,943.4,0.0,86,4.3,66,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 05:45:00,25.2,83,22.1,29.6,1008.0,943.4,0.0,86,4.3,66,0.0,0.0,0.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 06:00:00,25.5,82,22.1,29.2,1008.6,944.0,0.0,100,8.4,47,3.0,0.0,3.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 06:15:00,25.5,82,22.1,29.2,1008.6,944.0,0.0,100,8.4,47,3.0,0.0,3.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 06:30:00,25.5,82,22.1,29.2,1008.6,944.0,0.0,100,8.4,47,3.0,0.0,3.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 06:45:00,25.5,82,22.1,29.2,1008.6,944.0,0.0,100,8.4,47,3.0,0.0,3.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 07:00:00,26.0,79,22.0,29.4,1009.0,944.5,0.0,99,9.8,66,39.0,0.0,39.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 07:15:00,26.0,79,22.0,29.4,1009.0,944.5,0.0,99,9.8,66,39.0,0.0,39.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 07:30:00,26.0,79,22.0,29.4,1009.0,944.5,0.0,99,9.8,66,39.0,0.0,39.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 07:45:00,26.0,79,22.0,29.4,1009.0,944.5,0.0,99,9.8,66,39.0,0.0,39.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 08:00:00,27.0,70,21.2,29.8,1009.6,945.3,0.0,84,11.9,92,175.0,31.0,144.0,68.7,260.12,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 08:15:00,27.0,70,21.2,29.8,1009.6,945.3,0.0,84,11.9,92,175.0,31.0,144.0,68.7,260.12,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 08:30:00,27.0,70,21.2,29.8,1009.6,945.3,0.0,84,11.9,92,175.0,31.0,144.0,68.7,260.12,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 08:45:00,27.0,70,21.2,29.8,1009.6,945.3,0.0,84,11.9,92,175.0,31.0,144.0,68.7,260.12,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 09:00:00,29.3,53,18.6,30.3,1009.3,945.5,0.0,99,14.8,96,470.0,252.0,218.0,388.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 09:15:00,29.3,53,18.6,30.3,1009.3,945.5,0.0,99,14.8,96,470.0,252.0,218.0,388.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 09:30:00,29.3,53,18.6,30.3,1009.3,945.5,0.0,99,14.8,96,470.0,252.0,218.0,388.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 09:45:00,29.3,53,18.6,30.3,1009.3,945.5,0.0,99,14.8,96,470.0,252.0,218.0,388.4,3600.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 10:00:00,28.2,55,18.2,28.9,1009.4,945.3,0.0,100,15.6,109,273.0,34.0,239.0,41.9,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 10:15:00,28.2,55,18.2,28.9,1009.4,945.3,0.0,100,15.6,109,273.0,34.0,239.0,41.9,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 10:30:00,28.2,55,18.2,28.9,1009.4,945.3,0.0,100,15.6,109,273.0,34.0,239.0,41.9,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 10:45:00,28.2,55,18.2,28.9,1009.4,945.3,0.0,100,15.6,109,273.0,34.0,239.0,41.9,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 11:00:00,27.5,56,17.9,28.7,1009.5,945.3,0.0,100,11.3,117,168.0,3.0,165.0,3.2,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 11:15:00,27.5,56,17.9,28.7,1009.5,945.3,0.0,100,11.3,117,168.0,3.0,165.0,3.2,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 11:30:00,27.5,56,17.9,28.7,1009.5,945.3,0.0,100,11.3,117,168.0,3.0,165.0,3.2,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 11:45:00,27.5,56,17.9,28.7,1009.5,945.3,0.0,100,11.3,117,168.0,3.0,165.0,3.2,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 12:00:00,27.5,56,17.8,29.1,1008.7,944.5,0.3,100,8.1,103,153.0,3.0,150.0,3.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 12:15:00,27.5,56,17.8,29.1,1008.7,944.5,0.3,100,8.1,103,153.0,3.0,150.0,3.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 12:30:00,27.5,56,17.8,29.1,1008.7,944.5,0.3,100,8.1,103,153.0,3.0,150.0,3.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 12:45:00,27.5,56,17.8,29.1,1008.7,944.5,0.3,100,8.1,103,153.0,3.0,150.0,3.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 13:00:00,28.8,52,18.0,29.9,1007.7,943.9,0.3,100,12.1,102,399.0,76.0,323.0,76.7,501.48,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 13:15:00,28.8,52,18.0,29.9,1007.7,943.9,0.3,100,12.1,102,399.0,76.0,323.0,76.7,501.48,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 13:30:00,28.8,52,18.0,29.9,1007.7,943.9,0.3,100,12.1,102,399.0,76.0,323.0,76.7,501.48,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 13:45:00,28.8,52,18.0,29.9,1007.7,943.9,0.3,100,12.1,102,399.0,76.0,323.0,76.7,501.48,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 14:00:00,26.8,59,18.2,27.8,1007.4,943.2,0.4,100,14.2,114,232.0,5.0,227.0,5.3,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 14:15:00,26.8,59,18.2,27.8,1007.4,943.2,0.4,100,14.2,114,232.0,5.0,227.0,5.3,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 14:30:00,26.8,59,18.2,27.8,1007.4,943.2,0.4,100,14.2,114,232.0,5.0,227.0,5.3,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 14:45:00,26.8,59,18.2,27.8,1007.4,943.2,0.4,100,14.2,114,232.0,5.0,227.0,5.3,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 15:00:00,26.2,60,17.8,27.1,1006.4,942.1,0.2,94,13.0,92,190.0,31.0,159.0,37.6,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 15:15:00,26.2,60,17.8,27.1,1006.4,942.1,0.2,94,13.0,92,190.0,31.0,159.0,37.6,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 15:30:00,26.2,60,17.8,27.1,1006.4,942.1,0.2,94,13.0,92,190.0,31.0,159.0,37.6,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 15:45:00,26.2,60,17.8,27.1,1006.4,942.1,0.2,94,13.0,92,190.0,31.0,159.0,37.6,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 16:00:00,27.5,54,17.4,27.9,1005.6,941.6,0.0,98,14.6,74,262.0,96.0,166.0,144.1,2523.85,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 16:15:00,27.5,54,17.4,27.9,1005.6,941.6,0.0,98,14.6,74,262.0,96.0,166.0,144.1,2523.85,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 16:30:00,27.5,54,17.4,27.9,1005.6,941.6,0.0,98,14.6,74,262.0,96.0,166.0,144.1,2523.85,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 16:45:00,27.5,54,17.4,27.9,1005.6,941.6,0.0,98,14.6,74,262.0,96.0,166.0,144.1,2523.85,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 17:00:00,23.2,85,20.5,25.5,1006.2,941.3,0.0,100,12.7,47,212.0,42.0,170.0,89.1,872.25,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 17:15:00,23.2,85,20.5,25.5,1006.2,941.3,0.0,100,12.7,47,212.0,42.0,170.0,89.1,872.25,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 17:30:00,23.2,85,20.5,25.5,1006.2,941.3,0.0,100,12.7,47,212.0,42.0,170.0,89.1,872.25,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 17:45:00,23.2,85,20.5,25.5,1006.2,941.3,0.0,100,12.7,47,212.0,42.0,170.0,89.1,872.25,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 18:00:00,22.7,89,20.8,25.2,1006.4,941.4,0.6,100,12.3,50,22.0,0.0,22.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 18:15:00,22.7,89,20.8,25.2,1006.4,941.4,0.6,100,12.3,50,22.0,0.0,22.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 18:30:00,22.7,89,20.8,25.2,1006.4,941.4,0.6,100,12.3,50,22.0,0.0,22.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 18:45:00,22.7,89,20.8,25.2,1006.4,941.4,0.6,100,12.3,50,22.0,0.0,22.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 19:00:00,22.5,90,20.8,25.1,1006.8,941.7,0.7,100,11.1,54,3.0,0.0,3.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 19:15:00,22.5,90,20.8,25.1,1006.8,941.7,0.7,100,11.1,54,3.0,0.0,3.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 19:30:00,22.5,90,20.8,25.1,1006.8,941.7,0.7,100,11.1,54,3.0,0.0,3.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
2,2020-06-02 19:45:00,22.5,90,20.8,25.1,1006.8,941.7,0.7,100,11.1,54,3.0,0.0,3.0,0.0,0.0,19.997,73.79,Asia/Kolkata,19800
