PLANT_NO,DATE_TIME,OM_TEMPERATURE_2M,OM_RELATIVE_HUMIDITY_2M,OM_DEW_POINT_2M,OM_APPARENT_TEMPERATURE,OM_PRESSURE_MSL,OM_SURFACE_PRESSURE,OM_PRECIPITATION,OM_CLOUD_COVER,OM_WIND_SPEED_10M,OM_WIND_DIRECTION_10M,OM_SHORTWAVE_RADIATION,OM_DIRECT_RADIATION,OM_DIFFUSE_RADIATION,OM_DIRECT_NORMAL_IRRADIANCE,OM_SUNSHINE_DURATION,LATITUDE,LONGITUDE,OPEN_METEO_TIMEZONE,OPEN_METEO_UTC_OFFSET_SECONDS
1,2020-05-20 10:15:00,34.5,42,19.6,35.6,1004.1,968.9,0.0,99,22.4,281,714.0,449.0,265.0,532.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 10:30:00,34.5,42,19.6,35.6,1004.1,968.9,0.0,99,22.4,281,714.0,449.0,265.0,532.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 10:45:00,34.5,42,19.6,35.6,1004.1,968.9,0.0,99,22.4,281,714.0,449.0,265.0,532.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 11:00:00,36.5,35,18.5,37.7,1003.1,968.2,0.0,100,22.8,288,854.0,604.0,250.0,637.8,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 11:15:00,36.5,35,18.5,37.7,1003.1,968.2,0.0,100,22.8,288,854.0,604.0,250.0,637.8,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 11:30:00,36.5,35,18.5,37.7,1003.1,968.2,0.0,100,22.8,288,854.0,604.0,250.0,637.8,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 11:45:00,36.5,35,18.5,37.7,1003.1,968.2,0.0,100,22.8,288,854.0,604.0,250.0,637.8,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 12:00:00,38.2,29,17.0,39.3,1002.1,967.4,0.0,100,21.3,292,915.0,661.0,254.0,666.6,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 12:15:00,38.2,29,17.0,39.3,1002.1,967.4,0.0,100,21.3,292,915.0,661.0,254.0,666.6,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 12:30:00,38.2,29,17.0,39.3,1002.1,967.4,0.0,100,21.3,292,915.0,661.0,254.0,666.6,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 12:45:00,38.2,29,17.0,39.3,1002.1,967.4,0.0,100,21.3,292,915.0,661.0,254.0,666.6,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 13:00:00,39.0,24,14.8,38.8,1000.9,966.4,0.0,100,19.2,298,763.0,498.0,265.0,511.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 13:15:00,39.0,24,14.8,38.8,1000.9,966.4,0.0,100,19.2,298,763.0,498.0,265.0,511.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 13:30:00,39.0,24,14.8,38.8,1000.9,966.4,0.0,100,19.2,298,763.0,498.0,265.0,511.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 13:45:00,39.0,24,14.8,38.8,1000.9,966.4,0.0,100,19.2,298,763.0,498.0,265.0,511.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 14:00:00,39.3,21,13.1,38.0,999.9,965.4,0.0,99,17.5,302,601.0,418.0,183.0,465.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 14:15:00,39.3,21,13.1,38.0,999.9,965.4,0.0,99,17.5,302,601.0,418.0,183.0,465.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 14:30:00,39.3,21,13.1,38.0,999.9,965.4,0.0,99,17.5,302,601.0,418.0,183.0,465.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 14:45:00,39.3,21,13.1,38.0,999.9,965.4,0.0,99,17.5,302,601.0,418.0,183.0,465.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 15:00:00,39.5,20,12.4,37.7,999.3,964.9,0.0,99,16.8,298,521.0,335.0,186.0,438.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 15:15:00,39.5,20,12.4,37.7,999.3,964.9,0.0,99,16.8,298,521.0,335.0,186.0,438.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 15:30:00,39.5,20,12.4,37.7,999.3,964.9,0.0,99,16.8,298,521.0,335.0,186.0,438.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 15:45:00,39.5,20,12.4,37.7,999.3,964.9,0.0,99,16.8,298,521.0,335.0,186.0,438.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 16:00:00,39.3,20,12.1,38.1,999.0,964.6,0.0,98,13.0,298,338.0,201.0,137.0,343.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 16:15:00,39.3,20,12.1,38.1,999.0,964.6,0.0,98,13.0,298,338.0,201.0,137.0,343.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 16:30:00,39.3,20,12.1,38.1,999.0,964.6,0.0,98,13.0,298,338.0,201.0,137.0,343.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 16:45:00,39.3,20,12.1,38.1,999.0,964.6,0.0,98,13.0,298,338.0,201.0,137.0,343.1,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 17:00:00,39.1,18,10.6,37.2,999.3,964.8,0.0,98,14.1,328,238.0,131.0,107.0,350.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 17:15:00,39.1,18,10.6,37.2,999.3,964.8,0.0,98,14.1,328,238.0,131.0,107.0,350.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 17:30:00,39.1,18,10.6,37.2,999.3,964.8,0.0,98,14.1,328,238.0,131.0,107.0,350.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 17:45:00,39.1,18,10.6,37.2,999.3,964.8,0.0,98,14.1,328,238.0,131.0,107.0,350.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 18:00:00,36.8,31,17.0,38.3,999.9,965.2,0.0,99,6.6,315,63.0,18.0,45.0,117.2,2021.49,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 18:15:00,36.8,31,17.0,38.3,999.9,965.2,0.0,99,6.6,315,63.0,18.0,45.0,117.2,2021.49,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 18:30:00,36.8,31,17.0,38.3,999.9,965.2,0.0,99,6.6,315,63.0,18.0,45.0,117.2,2021.49,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 18:45:00,36.8,31,17.0,38.3,999.9,965.2,0.0,99,6.6,315,63.0,18.0,45.0,117.2,2021.49,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 19:00:00,35.5,32,16.5,36.6,1000.7,965.8,0.0,95,7.6,265,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 19:15:00,35.5,32,16.5,36.6,1000.7,965.8,0.0,95,7.6,265,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 19:30:00,35.5,32,16.5,36.6,1000.7,965.8,0.0,95,7.6,265,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 19:45:00,35.5,32,16.5,36.6,1000.7,965.8,0.0,95,7.6,265,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 20:00:00,34.3,29,13.9,34.3,1001.7,966.6,0.0,93,9.2,244,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 20:15:00,34.3,29,13.9,34.3,1001.7,966.6,0.0,93,9.2,244,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 20:30:00,34.3,29,13.9,34.3,1001.7,966.6,0.0,93,9.2,244,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 20:45:00,34.3,29,13.9,34.3,1001.7,966.6,0.0,93,9.2,244,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 21:00:00,34.2,26,12.1,32.7,1002.8,967.7,0.0,95,14.5,247,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 21:15:00,34.2,26,12.1,32.7,1002.8,967.7,0.0,95,14.5,247,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 21:30:00,34.2,26,12.1,32.7,1002.8,967.7,0.0,95,14.5,247,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 21:45:00,34.2,26,12.1,32.7,1002.8,967.7,0.0,95,14.5,247,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 22:00:00,33.1,35,15.6,32.1,1003.9,968.6,0.0,98,19.5,254,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 22:15:00,33.1,35,15.6,32.1,1003.9,968.6,0.0,98,19.5,254,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 22:30:00,33.1,35,15.6,32.1,1003.9,968.6,0.0,98,19.5,254,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 22:45:00,33.1,35,15.6,32.1,1003.9,968.6,0.0,98,19.5,254,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 23:00:00,31.8,44,18.1,31.7,1004.1,968.6,0.0,97,20.3,253,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 23:15:00,31.8,44,18.1,31.7,1004.1,968.6,0.0,97,20.3,253,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 23:30:00,31.8,44,18.1,31.7,1004.1,968.6,0.0,97,20.3,253,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-20 23:45:00,31.8,44,18.1,31.7,1004.1,968.6,0.0,97,20.3,253,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 00:00:00,30.5,53,19.6,31.0,1003.8,968.2,0.0,96,21.8,262,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 00:15:00,30.5,53,19.6,31.0,1003.8,968.2,0.0,96,21.8,262,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 00:30:00,30.5,53,19.6,31.0,1003.8,968.2,0.0,96,21.8,262,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 00:45:00,30.5,53,19.6,31.0,1003.8,968.2,0.0,96,21.8,262,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 01:00:00,29.5,57,20.0,29.9,1003.3,967.6,0.0,99,23.9,264,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 01:15:00,29.5,57,20.0,29.9,1003.3,967.6,0.0,99,23.9,264,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 01:30:00,29.5,57,20.0,29.9,1003.3,967.6,0.0,99,23.9,264,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 01:45:00,29.5,57,20.0,29.9,1003.3,967.6,0.0,99,23.9,264,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 02:00:00,28.9,60,20.3,29.4,1003.0,967.2,0.0,95,23.8,267,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 02:15:00,28.9,60,20.3,29.4,1003.0,967.2,0.0,95,23.8,267,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 02:30:00,28.9,60,20.3,29.4,1003.0,967.2,0.0,95,23.8,267,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 02:45:00,28.9,60,20.3,29.4,1003.0,967.2,0.0,95,23.8,267,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 03:00:00,28.4,62,20.4,29.2,1003.8,968.0,0.0,99,21.6,274,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 03:15:00,28.4,62,20.4,29.2,1003.8,968.0,0.0,99,21.6,274,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 03:30:00,28.4,62,20.4,29.2,1003.8,968.0,0.0,99,21.6,274,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 03:45:00,28.4,62,20.4,29.2,1003.8,968.0,0.0,99,21.6,274,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 04:00:00,27.9,64,20.4,29.2,1004.3,968.4,0.0,97,18.5,262,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 04:15:00,27.9,64,20.4,29.2,1004.3,968.4,0.0,97,18.5,262,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 04:30:00,27.9,64,20.4,29.2,1004.3,968.4,0.0,97,18.5,262,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 04:45:00,27.9,64,20.4,29.2,1004.3,968.4,0.0,97,18.5,262,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 05:00:00,27.7,63,20.0,28.7,1004.8,968.8,0.0,97,19.7,246,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 05:15:00,27.7,63,20.0,28.7,1004.8,968.8,0.0,97,19.7,246,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 05:30:00,27.7,63,20.0,28.7,1004.8,968.8,0.0,97,19.7,246,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 05:45:00,27.7,63,20.0,28.7,1004.8,968.8,0.0,97,19.7,246,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 06:00:00,27.8,60,19.2,28.2,1005.4,969.4,0.0,72,21.0,254,22.0,5.0,17.0,49.8,101.71,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 06:15:00,27.8,60,19.2,28.2,1005.4,969.4,0.0,72,21.0,254,22.0,5.0,17.0,49.8,101.71,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 06:30:00,27.8,60,19.2,28.2,1005.4,969.4,0.0,72,21.0,254,22.0,5.0,17.0,49.8,101.71,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 06:45:00,27.8,60,19.2,28.2,1005.4,969.4,0.0,72,21.0,254,22.0,5.0,17.0,49.8,101.71,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 07:00:00,28.6,57,19.3,28.8,1006.5,970.6,0.0,86,22.7,266,171.0,93.0,78.0,344.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 07:15:00,28.6,57,19.3,28.8,1006.5,970.6,0.0,86,22.7,266,171.0,93.0,78.0,344.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 07:30:00,28.6,57,19.3,28.8,1006.5,970.6,0.0,86,22.7,266,171.0,93.0,78.0,344.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 07:45:00,28.6,57,19.3,28.8,1006.5,970.6,0.0,86,22.7,266,171.0,93.0,78.0,344.0,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 08:00:00,30.4,52,19.3,30.8,1007.0,971.3,0.0,86,21.1,278,383.0,262.0,121.0,530.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 08:15:00,30.4,52,19.3,30.8,1007.0,971.3,0.0,86,21.1,278,383.0,262.0,121.0,530.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 08:30:00,30.4,52,19.3,30.8,1007.0,971.3,0.0,86,21.1,278,383.0,262.0,121.0,530.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 08:45:00,30.4,52,19.3,30.8,1007.0,971.3,0.0,86,21.1,278,383.0,262.0,121.0,530.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 09:00:00,32.7,45,19.0,33.3,1006.7,971.3,0.0,78,20.9,274,601.0,458.0,143.0,664.7,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 09:15:00,32.7,45,19.0,33.3,1006.7,971.3,0.0,78,20.9,274,601.0,458.0,143.0,664.7,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 09:30:00,32.7,45,19.0,33.3,1006.7,971.3,0.0,78,20.9,274,601.0,458.0,143.0,664.7,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 09:45:00,32.7,45,19.0,33.3,1006.7,971.3,0.0,78,20.9,274,601.0,458.0,143.0,664.7,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 10:00:00,35.4,36,18.2,36.6,1006.1,971.0,0.0,83,20.6,274,783.0,625.0,158.0,740.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 10:15:00,35.4,36,18.2,36.6,1006.1,971.0,0.0,83,20.6,274,783.0,625.0,158.0,740.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 10:30:00,35.4,36,18.2,36.6,1006.1,971.0,0.0,83,20.6,274,783.0,625.0,158.0,740.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 10:45:00,35.4,36,18.2,36.6,1006.1,971.0,0.0,83,20.6,274,783.0,625.0,158.0,740.9,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 11:00:00,37.4,31,17.2,39.0,1005.0,970.1,0.0,88,19.0,285,905.0,736.0,169.0,777.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 11:15:00,37.4,31,17.2,39.0,1005.0,970.1,0.0,88,19.0,285,905.0,736.0,169.0,777.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 11:30:00,37.4,31,17.2,39.0,1005.0,970.1,0.0,88,19.0,285,905.0,736.0,169.0,777.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 11:45:00,37.4,31,17.2,39.0,1005.0,970.1,0.0,88,19.0,285,905.0,736.0,169.0,777.5,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 12:00:00,38.8,27,16.2,40.6,1003.8,969.1,0.0,85,17.1,295,949.0,775.0,174.0,781.8,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 12:15:00,38.8,27,16.2,40.6,1003.8,969.1,0.0,85,17.1,295,949.0,775.0,174.0,781.8,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 12:30:00,38.8,27,16.2,40.6,1003.8,969.1,0.0,85,17.1,295,949.0,775.0,174.0,781.8,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 12:45:00,38.8,27,16.2,40.6,1003.8,969.1,0.0,85,17.1,295,949.0,775.0,174.0,781.8,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 13:00:00,39.7,22,14.4,40.1,1002.5,968.0,0.0,69,14.8,293,771.0,541.0,230.0,555.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 13:15:00,39.7,22,14.4,40.1,1002.5,968.0,0.0,69,14.8,293,771.0,541.0,230.0,555.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 13:30:00,39.7,22,14.4,40.1,1002.5,968.0,0.0,69,14.8,293,771.0,541.0,230.0,555.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 13:45:00,39.7,22,14.4,40.1,1002.5,968.0,0.0,69,14.8,293,771.0,541.0,230.0,555.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 14:00:00,40.3,19,12.6,39.9,1001.6,967.2,0.0,41,14.1,289,706.0,504.0,202.0,561.8,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 14:15:00,40.3,19,12.6,39.9,1001.6,967.2,0.0,41,14.1,289,706.0,504.0,202.0,561.8,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 14:30:00,40.3,19,12.6,39.9,1001.6,967.2,0.0,41,14.1,289,706.0,504.0,202.0,561.8,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 14:45:00,40.3,19,12.6,39.9,1001.6,967.2,0.0,41,14.1,289,706.0,504.0,202.0,561.8,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 15:00:00,40.3,18,11.7,39.0,1000.9,966.5,0.0,57,12.1,282,513.0,347.0,166.0,453.7,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 15:15:00,40.3,18,11.7,39.0,1000.9,966.5,0.0,57,12.1,282,513.0,347.0,166.0,453.7,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 15:30:00,40.3,18,11.7,39.0,1000.9,966.5,0.0,57,12.1,282,513.0,347.0,166.0,453.7,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 15:45:00,40.3,18,11.7,39.0,1000.9,966.5,0.0,57,12.1,282,513.0,347.0,166.0,453.7,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 16:00:00,40.1,18,11.4,38.9,1000.7,966.3,0.0,55,11.5,290,337.0,209.0,128.0,356.4,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 16:15:00,40.1,18,11.4,38.9,1000.7,966.3,0.0,55,11.5,290,337.0,209.0,128.0,356.4,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 16:30:00,40.1,18,11.4,38.9,1000.7,966.3,0.0,55,11.5,290,337.0,209.0,128.0,356.4,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 16:45:00,40.1,18,11.4,38.9,1000.7,966.3,0.0,55,11.5,290,337.0,209.0,128.0,356.4,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 17:00:00,40.1,15,8.8,38.3,1000.5,966.1,0.0,68,10.2,309,174.0,90.0,84.0,240.6,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 17:15:00,40.1,15,8.8,38.3,1000.5,966.1,0.0,68,10.2,309,174.0,90.0,84.0,240.6,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 17:30:00,40.1,15,8.8,38.3,1000.5,966.1,0.0,68,10.2,309,174.0,90.0,84.0,240.6,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 17:45:00,40.1,15,8.8,38.3,1000.5,966.1,0.0,68,10.2,309,174.0,90.0,84.0,240.6,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 18:00:00,39.0,17,9.1,37.6,1001.0,966.5,0.0,10,8.2,293,71.0,31.0,40.0,201.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 18:15:00,39.0,17,9.1,37.6,1001.0,966.5,0.0,10,8.2,293,71.0,31.0,40.0,201.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 18:30:00,39.0,17,9.1,37.6,1001.0,966.5,0.0,10,8.2,293,71.0,31.0,40.0,201.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 18:45:00,39.0,17,9.1,37.6,1001.0,966.5,0.0,10,8.2,293,71.0,31.0,40.0,201.2,3600.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 19:00:00,37.5,19,10.1,36.3,1002.3,967.5,0.0,24,7.9,267,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 19:15:00,37.5,19,10.1,36.3,1002.3,967.5,0.0,24,7.9,267,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 19:30:00,37.5,19,10.1,36.3,1002.3,967.5,0.0,24,7.9,267,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 19:45:00,37.5,19,10.1,36.3,1002.3,967.5,0.0,24,7.9,267,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 20:00:00,36.2,21,10.2,34.9,1003.1,968.2,0.0,10,9.7,255,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 20:15:00,36.2,21,10.2,34.9,1003.1,968.2,0.0,10,9.7,255,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 20:30:00,36.2,21,10.2,34.9,1003.1,968.2,0.0,10,9.7,255,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 20:45:00,36.2,21,10.2,34.9,1003.1,968.2,0.0,10,9.7,255,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 21:00:00,35.4,23,11.1,33.9,1003.8,968.8,0.0,40,12.7,263,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 21:15:00,35.4,23,11.1,33.9,1003.8,968.8,0.0,40,12.7,263,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 21:30:00,35.4,23,11.1,33.9,1003.8,968.8,0.0,40,12.7,263,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 21:45:00,35.4,23,11.1,33.9,1003.8,968.8,0.0,40,12.7,263,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 22:00:00,34.1,25,11.4,32.5,1004.6,969.4,0.0,38,13.9,245,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 22:15:00,34.1,25,11.4,32.5,1004.6,969.4,0.0,38,13.9,245,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 22:30:00,34.1,25,11.4,32.5,1004.6,969.4,0.0,38,13.9,245,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 22:45:00,34.1,25,11.4,32.5,1004.6,969.4,0.0,38,13.9,245,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 23:00:00,33.2,33,14.9,32.4,1004.6,969.3,0.0,8,16.8,260,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
1,2020-05-21 23:15:00,33.2,33,14.9,32.4,1004.6,969.3,0.0,8,16.8,260,0.0,0.0,0.0,0.0,0.0,14.815,78.287,Asia/Kolkata,19800
